3.900000000000000133e-01,9.059003875010407683e+02
3.950000000000000178e-01,9.035853812929424294e+02
4.000000000000000222e-01,9.012700131964253387e+02
4.050000000000000266e-01,8.989544271715376453e+02
4.100000000000000311e-01,8.966387620841950366e+02
4.150000000000000355e-01,8.943231518227714787e+02
4.199999999999999845e-01,8.920077254127666038e+02
4.249999999999999889e-01,8.896926071295719112e+02
4.299999999999999933e-01,8.873779166093573849e+02
4.349999999999999978e-01,8.850637689581030827e+02
4.400000000000000022e-01,8.827502748587960468e+02
4.450000000000000067e-01,8.804375406768178891e+02
4.500000000000000111e-01,8.781256685635401027e+02
4.550000000000000155e-01,8.758147565581550680e+02
4.600000000000000200e-01,8.735048986877595780e+02
4.650000000000000244e-01,8.711961850657138484e+02
4.700000000000000289e-01,8.688887019882993172e+02
4.750000000000000333e-01,8.665825320296924019e+02
4.799999999999999822e-01,8.642777541352800199e+02
4.849999999999999867e-01,8.619744437133318797e+02
4.899999999999999911e-01,8.596726727250566000e+02
4.949999999999999956e-01,8.573725097730563220e+02
5.000000000000000000e-01,8.550740201882034626e+02
5.050000000000000044e-01,8.527772661149587066e+02
5.100000000000000089e-01,8.504823065951497938e+02
5.150000000000000133e-01,8.481891976502316766e+02
5.200000000000000178e-01,8.458979923620458976e+02
5.250000000000000222e-01,8.436087409521012432e+02
5.300000000000000266e-01,8.413214908593918153e+02
5.350000000000000311e-01,8.390362868167742363e+02
5.400000000000000355e-01,8.367531709259205854e+02
5.450000000000000400e-01,8.344721827308677575e+02
5.500000000000000444e-01,8.321933592901800694e+02
5.550000000000000488e-01,8.299167352477444410e+02
5.600000000000000533e-01,8.276423429022162281e+02
5.650000000000000577e-01,8.253702122751333263e+02
5.700000000000000622e-01,8.231003711777169656e+02
5.750000000000000666e-01,8.208328452763762471e+02
5.799999999999999600e-01,8.185676581569346126e+02
5.849999999999999645e-01,8.163048313875947315e+02
5.899999999999999689e-01,8.140443845806603349e+02
5.949999999999999734e-01,8.117863354530302331e+02
5.999999999999999778e-01,8.095306998854844096e+02
6.049999999999999822e-01,8.072774919807741298e+02
6.099999999999999867e-01,8.050267241205374376e+02
6.149999999999999911e-01,8.027784070210548180e+02
6.199999999999999956e-01,8.005325497878591250e+02
6.250000000000000000e-01,7.982891599692190994e+02
6.300000000000000044e-01,7.960482436085110294e+02
6.350000000000000089e-01,7.938098052954940158e+02
6.400000000000000133e-01,7.915738482165045298e+02
6.450000000000000178e-01,7.893403742035866344e+02
6.500000000000000222e-01,7.871093837825735591e+02
6.550000000000000266e-01,7.848808762201324498e+02
6.600000000000000311e-01,7.826548495697924182e+02
6.650000000000000355e-01,7.804313007169671437e+02
6.700000000000000400e-01,7.782102254229880600e+02
6.750000000000000444e-01,7.759916183681623352e+02
6.800000000000000488e-01,7.737754731938704253e+02
6.850000000000000533e-01,7.715617825437188912e+02
6.900000000000000577e-01,7.693505381037582538e+02
6.950000000000000622e-01,7.671417306417864665e+02
7.000000000000000666e-01,7.649353500457452810e+02
7.049999999999999600e-01,7.627313853612290586e+02
7.099999999999999645e-01,7.605298248281148972e+02
7.149999999999999689e-01,7.583306559163306702e+02
7.199999999999999734e-01,7.561338653607730294e+02
7.249999999999999778e-01,7.539394391953899230e+02
7.299999999999999822e-01,7.517473627864374066e+02
7.349999999999999867e-01,7.495576208649281398e+02
7.399999999999999911e-01,7.473701975582807790e+02
7.449999999999999956e-01,7.451850764211854994e+02
7.500000000000000000e-01,7.430022404656962181e+02
7.550000000000000044e-01,7.408216721905630493e+02
7.600000000000000089e-01,7.386433536098166996e+02
7.650000000000000133e-01,7.364672662806178778e+02
7.700000000000000178e-01,7.342933913303826330e+02
7.750000000000000222e-01,7.321217094831964687e+02
7.800000000000000266e-01,7.299522010855275767e+02
7.850000000000000311e-01,7.277848461312532891e+02
7.900000000000000355e-01,7.256196242860082748e+02
7.950000000000000400e-01,7.234565149108683499e+02
8.000000000000000444e-01,7.212954970853804753e+02
8.050000000000000488e-01,7.191365496299481492e+02
8.100000000000000533e-01,7.169796511275869761e+02
8.150000000000000577e-01,7.148247799450582534e+02
8.200000000000000622e-01,7.126719142533911509e+02
8.250000000000000666e-01,7.105210320478086032e+02
8.300000000000000711e-01,7.083721111670606660e+02
8.349999999999999645e-01,7.062251293121804565e+02
8.399999999999999689e-01,7.040800640646738202e+02
8.449999999999999734e-01,7.019368929041474985e+02
8.499999999999999778e-01,6.997955932253910305e+02
8.549999999999999822e-01,6.976561423549222809e+02
8.599999999999999867e-01,6.955185175670017088e+02
8.649999999999999911e-01,6.933826960991277701e+02
8.699999999999999956e-01,6.912486551670292556e+02
8.750000000000000000e-01,6.891163719791497897e+02
8.800000000000000044e-01,6.869858237506500700e+02
8.850000000000000089e-01,6.848569877169243227e+02
8.900000000000000133e-01,6.827298411466460948e+02
8.950000000000000178e-01,6.806043613543555466e+02
9.000000000000000222e-01,6.784805257125879052e+02
9.050000000000000266e-01,6.763583116635587658e+02
9.100000000000000311e-01,6.742376967304176105e+02
9.150000000000000355e-01,6.721186585280674990e+02
9.200000000000000400e-01,6.700011747735710514e+02
9.250000000000000444e-01,6.678852232961443178e+02
9.300000000000000488e-01,6.657707820467472857e+02
9.350000000000000533e-01,6.636578291072853517e+02
9.400000000000000577e-01,6.615463426994174370e+02
9.450000000000000622e-01,6.594363011929951881e+02
9.500000000000000666e-01,6.573276831141249659e+02
9.550000000000000711e-01,6.552204671528733115e+02
9.599999999999999645e-01,6.531146321706161189e+02
9.649999999999999689e-01,6.510101572070393559e+02
9.699999999999999734e-01,6.489070214868049788e+02
9.749999999999999778e-01,6.468052044258809019e+02
9.799999999999999822e-01,6.447046856375508241e+02
9.849999999999999867e-01,6.426054449381034601e+02
9.899999999999999911e-01,6.405074623522135653e+02
9.949999999999999956e-01,6.384107181180193038e+02
1.000000000000000000e+00,6.363151926919065318e+02
1.005000000000000115e+00,6.342208667529976083e+02
1.010000000000000009e+00,6.321277212073661076e+02
1.015000000000000124e+00,6.300357371919694742e+02
1.020000000000000018e+00,6.279448960783151961e+02
1.024999999999999911e+00,6.258551794758644746e+02
1.030000000000000027e+00,6.237665692351785083e+02
1.034999999999999920e+00,6.216790474508177340e+02
1.040000000000000036e+00,6.195925964639935728e+02
1.044999999999999929e+00,6.175071988649860941e+02
1.050000000000000044e+00,6.154228374953263483e+02
1.054999999999999938e+00,6.133394954497593972e+02
1.060000000000000053e+00,6.112571560779815627e+02
1.064999999999999947e+00,6.091758029861657633e+02
1.070000000000000062e+00,6.070954200382811905e+02
1.074999999999999956e+00,6.050159913572090318e+02
1.080000000000000071e+00,6.029375013256592410e+02
1.084999999999999964e+00,6.008599345868972250e+02
1.090000000000000080e+00,5.987832760452881757e+02
1.094999999999999973e+00,5.967075108666542747e+02
1.100000000000000089e+00,5.946326244784600021e+02
1.104999999999999982e+00,5.925586025698298727e+02
1.110000000000000098e+00,5.904854310913908648e+02
1.114999999999999991e+00,5.884130962549677406e+02
1.120000000000000107e+00,5.863415845331144283e+02
1.125000000000000000e+00,5.842708826584948838e+02
1.130000000000000115e+00,5.822009776231216165e+02
1.135000000000000009e+00,5.801318566774539249e+02
1.140000000000000124e+00,5.780635073293524329e+02
1.145000000000000018e+00,5.759959173429122075e+02
1.150000000000000133e+00,5.739290747371564976e+02
1.155000000000000027e+00,5.718629677846199684e+02
1.159999999999999920e+00,5.697975850098007413e+02
1.165000000000000036e+00,5.677329151875092066e+02
1.169999999999999929e+00,5.656689473410981464e+02
1.175000000000000044e+00,5.636056707405907673e+02
1.179999999999999938e+00,5.615430749007023223e+02
1.185000000000000053e+00,5.594811495787723743e+02
1.189999999999999947e+00,5.574198847725920132e+02
1.195000000000000062e+00,5.553592707181464903e+02
1.199999999999999956e+00,5.532992978872716776e+02
1.205000000000000071e+00,5.512399569852232162e+02
1.209999999999999964e+00,5.491812389481719947e+02
1.215000000000000080e+00,5.471231349406143636e+02
1.219999999999999973e+00,5.450656363527277790e+02
1.225000000000000089e+00,5.430087347976332239e+02
1.229999999999999982e+00,5.409524221086112448e+02
1.235000000000000098e+00,5.388966903362525045e+02
1.239999999999999991e+00,5.368415317455373952e+02
1.245000000000000107e+00,5.347869388128788160e+02
1.250000000000000000e+00,5.327329042230935556e+02
1.255000000000000115e+00,5.306794208663400241e+02
1.260000000000000009e+00,5.286264818349986854e+02
1.265000000000000124e+00,5.265740804205101995e+02
1.270000000000000018e+00,5.245222101101821863e+02
1.275000000000000133e+00,5.224708645839432393e+02
1.280000000000000027e+00,5.204200377110760201e+02
1.284999999999999920e+00,5.183697235469062434e+02
1.290000000000000036e+00,5.163199163294757454e+02
1.294999999999999929e+00,5.142706104761678034e+02
1.300000000000000044e+00,5.122218005803315464e+02
1.304999999999999938e+00,5.101734814078663476e+02
1.310000000000000053e+00,5.081256478937980319e+02
1.314999999999999947e+00,5.060782951388277979e+02
1.320000000000000062e+00,5.040314184058770479e+02
1.324999999999999956e+00,5.019850131166094798e+02
1.330000000000000071e+00,4.999390748479536342e+02
1.334999999999999964e+00,4.978935993286040684e+02
1.340000000000000080e+00,4.958485824355288969e+02
1.344999999999999973e+00,4.938040201904659625e+02
1.350000000000000089e+00,4.917599087564176443e+02
1.354999999999999982e+00,4.897162444341593073e+02
1.360000000000000098e+00,4.876730236587172840e+02
1.364999999999999991e+00,4.856302429958927860e+02
1.370000000000000107e+00,4.835878991387485257e+02
1.375000000000000000e+00,4.815459889041499082e+02
1.380000000000000115e+00,4.795045092292680238e+02
1.385000000000000009e+00,4.774634571681303896e+02
1.390000000000000124e+00,4.754228298881575938e+02
1.395000000000000018e+00,4.733826246667426858e+02
1.400000000000000133e+00,4.713428388878096484e+02
1.405000000000000027e+00,4.693034700384328062e+02
1.409999999999999920e+00,4.672645157054280389e+02
1.415000000000000036e+00,4.652259735720158460e+02
1.419999999999999929e+00,4.631878414144471208e+02
1.425000000000000044e+00,4.611501170987107798e+02
1.429999999999999938e+00,4.591127985772286593e+02
1.435000000000000053e+00,4.570758838855767863e+02
1.439999999999999947e+00,4.550393711392557634e+02
1.445000000000000062e+00,4.530032585304729764e+02
1.449999999999999956e+00,4.509675443249493583e+02
1.455000000000000071e+00,4.489322268587770850e+02
1.459999999999999964e+00,4.468973045352863664e+02
1.465000000000000080e+00,4.448627758219513453e+02
1.469999999999999973e+00,4.428286392473441992e+02
1.475000000000000089e+00,4.407948933981083428e+02
1.479999999999999982e+00,4.387615369159570946e+02
1.485000000000000098e+00,4.367285684947396476e+02
1.489999999999999991e+00,4.346959868775225004e+02
1.495000000000000107e+00,4.326637908537009025e+02
1.500000000000000000e+00,4.306319792561739632e+02
1.505000000000000115e+00,4.286005509585424988e+02
1.510000000000000009e+00,4.265695048723468972e+02
1.515000000000000124e+00,4.245388399443586422e+02
1.520000000000000018e+00,4.225085551538909385e+02
1.525000000000000133e+00,4.204786495101802757e+02
1.530000000000000027e+00,4.184491220497843642e+02
1.535000000000000142e+00,4.164199718340391883e+02
1.540000000000000036e+00,4.143911979465578952e+02
1.544999999999999929e+00,4.123627994907669745e+02
1.550000000000000044e+00,4.103347755874824543e+02
1.554999999999999938e+00,4.083071253725725001e+02
1.560000000000000053e+00,4.062798479945945473e+02
1.564999999999999947e+00,4.042529426125479404e+02
1.570000000000000062e+00,4.022264083936320276e+02
1.574999999999999956e+00,4.002002445110497320e+02
1.580000000000000071e+00,3.981744501418975233e+02
1.584999999999999964e+00,3.961490244650499335e+02
1.590000000000000080e+00,3.941239666591350215e+02
1.594999999999999973e+00,3.920992759005307562e+02
1.600000000000000089e+00,3.900749513614241550e+02
1.604999999999999982e+00,3.880509922079049829e+02
1.610000000000000098e+00,3.860273975981267540e+02
1.614999999999999991e+00,3.840041666805041132e+02
1.620000000000000107e+00,3.819812985919447783e+02
1.625000000000000000e+00,3.799587924561687942e+02
1.630000000000000115e+00,3.779366473820405190e+02
1.635000000000000009e+00,3.759148624619570001e+02
1.640000000000000124e+00,3.738934367703072894e+02
1.645000000000000018e+00,3.718723693619463120e+02
1.650000000000000133e+00,3.698516592707342170e+02
1.655000000000000027e+00,3.678313055081539460e+02
1.660000000000000142e+00,3.658113070619033351e+02
1.665000000000000036e+00,3.637916628946127275e+02
1.669999999999999929e+00,3.617723719425734998e+02
1.675000000000000044e+00,3.597534331145029682e+02
1.679999999999999938e+00,3.577348452904057012e+02
1.685000000000000053e+00,3.557166073204148233e+02
1.689999999999999947e+00,3.536987180237442772e+02
1.695000000000000062e+00,3.516811761876592755e+02
1.699999999999999956e+00,3.496639805664849519e+02
1.705000000000000071e+00,3.476471298806786763e+02
1.709999999999999964e+00,3.456306228159478451e+02
1.715000000000000080e+00,3.436144580224149649e+02
1.719999999999999973e+00,3.415986341138063835e+02
1.725000000000000089e+00,3.395831496667228748e+02
1.729999999999999982e+00,3.375680032199447851e+02
1.735000000000000098e+00,3.355531932737389980e+02
1.739999999999999991e+00,3.335387182893005047e+02
1.745000000000000107e+00,3.315245766881321288e+02
1.750000000000000000e+00,3.295107668515606747e+02
1.755000000000000115e+00,3.274972871202421629e+02
1.760000000000000009e+00,3.254841357937325483e+02
1.765000000000000124e+00,3.234713111300802666e+02
1.770000000000000018e+00,3.214588113454969971e+02
1.775000000000000133e+00,3.194466346140357018e+02
1.780000000000000027e+00,3.174347790673268719e+02
1.785000000000000142e+00,3.154232427943584298e+02
1.790000000000000036e+00,3.134120238412738217e+02
1.794999999999999929e+00,3.114011202112756109e+02
1.800000000000000044e+00,3.093905298644217510e+02
1.804999999999999938e+00,3.073802507176837935e+02
1.810000000000000053e+00,3.053702806448250158e+02
1.814999999999999947e+00,3.033606174764731804e+02
1.820000000000000062e+00,3.013512590001023455e+02
1.824999999999999956e+00,2.993422029601820213e+02
1.830000000000000071e+00,2.973334470582772155e+02
1.834999999999999964e+00,2.953249889531793997e+02
1.840000000000000080e+00,2.933168262611429782e+02
1.844999999999999973e+00,2.913089565561017480e+02
1.850000000000000089e+00,2.893013773698908153e+02
1.854999999999999982e+00,2.872940861925849276e+02
1.860000000000000098e+00,2.852870804728186158e+02
1.864999999999999991e+00,2.832803576181499920e+02
1.870000000000000107e+00,2.812739149954281856e+02
1.875000000000000000e+00,2.792677499312371765e+02
1.880000000000000115e+00,2.772618597123541804e+02
1.885000000000000009e+00,2.752562415862153102e+02
1.890000000000000124e+00,2.732508927614430831e+02
1.895000000000000018e+00,2.712458104083848411e+02
1.900000000000000133e+00,2.692409916596693620e+02
1.905000000000000027e+00,2.672364336108253156e+02
1.910000000000000142e+00,2.652321333208742544e+02
1.915000000000000036e+00,2.632280878130072779e+02
1.919999999999999929e+00,2.612242940752580580e+02
1.925000000000000044e+00,2.592207490611685898e+02
1.929999999999999938e+00,2.572174496905495289e+02
1.935000000000000053e+00,2.552143928502150629e+02
1.939999999999999947e+00,2.532115753947141457e+02
1.945000000000000062e+00,2.512089941471854218e+02
1.949999999999999956e+00,2.492066459001466683e+02
1.955000000000000071e+00,2.472045274162660462e+02
1.959999999999999964e+00,2.452026354292970609e+02
1.965000000000000080e+00,2.432009666449189353e+02
1.969999999999999973e+00,2.411995177415915350e+02
1.975000000000000089e+00,2.391982853715230704e+02
1.979999999999999982e+00,2.371972661615468496e+02
1.985000000000000098e+00,2.351964567140780673e+02
1.989999999999999991e+00,2.331958536080669546e+02
1.995000000000000107e+00,2.311954533999919477e+02
2.000000000000000000e+00,2.291952526247691821e+02
2.004999999999999893e+00,2.271952477968766289e+02
2.010000000000000231e+00,2.251954354112453984e+02
2.015000000000000124e+00,2.231958119443511350e+02
2.020000000000000018e+00,2.211963738552144605e+02
2.024999999999999911e+00,2.191971175865214718e+02
2.030000000000000249e+00,2.171980395655441498e+02
2.035000000000000142e+00,2.151991362053372541e+02
2.040000000000000036e+00,2.132004039057351292e+02
2.044999999999999929e+00,2.112018390544940303e+02
2.049999999999999822e+00,2.092034380283143946e+02
2.055000000000000160e+00,2.072051971939831674e+02
2.060000000000000053e+00,2.052071129094724711e+02
2.064999999999999947e+00,2.032091815250710169e+02
2.069999999999999840e+00,2.012113993844063771e+02
2.075000000000000178e+00,1.992137628256818971e+02
2.080000000000000071e+00,1.972162681827280721e+02
2.084999999999999964e+00,1.952189117861485101e+02
2.089999999999999858e+00,1.932216899644076875e+02
2.095000000000000195e+00,1.912245990450605859e+02
2.100000000000000089e+00,1.892276353557167567e+02
2.104999999999999982e+00,1.872307952253463554e+02
2.109999999999999876e+00,1.852340749853024136e+02
2.115000000000000213e+00,1.832374709704668021e+02
2.120000000000000107e+00,1.812409795204143848e+02
2.125000000000000000e+00,1.792445969804680317e+02
2.129999999999999893e+00,1.772483197028846007e+02
2.135000000000000231e+00,1.752521440479390549e+02
2.140000000000000124e+00,1.732560663850886158e+02
2.145000000000000018e+00,1.712600830939841217e+02
2.149999999999999911e+00,1.692641905656414565e+02
2.155000000000000249e+00,1.672683852035838754e+02
2.160000000000000142e+00,1.652726634248606388e+02
2.165000000000000036e+00,1.632770216610947500e+02
2.169999999999999929e+00,1.612814563597053166e+02
2.175000000000000266e+00,1.592859639848607003e+02
2.180000000000000160e+00,1.572905410185480832e+02
2.185000000000000053e+00,1.552951839616794132e+02
2.189999999999999947e+00,1.532998893351173137e+02
2.194999999999999840e+00,1.513046536806646145e+02
2.200000000000000178e+00,1.493094735621339169e+02
2.205000000000000071e+00,1.473143455663444001e+02
2.209999999999999964e+00,1.453192663041113519e+02
2.214999999999999858e+00,1.433242324112575261e+02
2.220000000000000195e+00,1.413292405495371895e+02
2.225000000000000089e+00,1.393342874076693079e+02
2.229999999999999982e+00,1.373393697022324886e+02
2.234999999999999876e+00,1.353444841786254074e+02
2.240000000000000213e+00,1.333496276119471986e+02
2.245000000000000107e+00,1.313547968079578823e+02
2.250000000000000000e+00,1.293599886039296507e+02
2.254999999999999893e+00,1.273651998694908798e+02
2.260000000000000231e+00,1.253704275075865553e+02
2.265000000000000124e+00,1.233756684552568004e+02
2.270000000000000018e+00,1.213809196843208156e+02
2.274999999999999911e+00,1.193861782025192042e+02
2.280000000000000249e+00,1.173914410539141500e+02
2.285000000000000142e+00,1.153967053199953625e+02
2.290000000000000036e+00,1.134019681201457388e+02
2.294999999999999929e+00,1.114072266126017894e+02
2.300000000000000266e+00,1.094124779950720949e+02
2.305000000000000160e+00,1.074177195053630385e+02
2.310000000000000053e+00,1.054229484221573330e+02
2.314999999999999947e+00,1.034281620656470295e+02
2.319999999999999840e+00,1.014333577981301460e+02
2.325000000000000178e+00,9.943853302463639920e+01
2.330000000000000071e+00,9.744368519348017799e+01
2.334999999999999964e+00,9.544881179696631079e+01
2.339999999999999858e+00,9.345391037175386373e+01
2.345000000000000195e+00,9.145897849951097669e+01
2.350000000000000089e+00,8.946401380736597275e+01
2.354999999999999982e+00,8.746901396838757137e+01
2.359999999999999876e+00,8.547397670205782561e+01
2.365000000000000213e+00,8.347889977467957578e+01
2.370000000000000107e+00,8.148378099984211076e+01
2.375000000000000000e+00,7.948861823877768984e+01
2.379999999999999893e+00,7.749340940068168493e+01
2.385000000000000231e+00,7.549815244309820628e+01
2.390000000000000124e+00,7.350284537231300419e+01
2.395000000000000018e+00,7.150748624344805648e+01
2.399999999999999911e+00,6.951207316098543743e+01
2.405000000000000249e+00,6.751660427876731774e+01
2.410000000000000142e+00,6.552107780040341822e+01
2.415000000000000036e+00,6.352549197932921743e+01
2.419999999999999929e+00,6.152984511905333420e+01
2.425000000000000266e+00,5.953413557333215067e+01
2.430000000000000160e+00,5.753836174615526033e+01
2.435000000000000053e+00,5.554252209208016211e+01
2.439999999999999947e+00,5.354661511599942969e+01
2.444999999999999840e+00,5.155063937347540559e+01
2.450000000000000178e+00,4.955459347055102626e+01
2.455000000000000071e+00,4.755847606383713355e+01
2.459999999999999964e+00,4.556228586052702667e+01
2.464999999999999858e+00,4.356602161820728725e+01
2.470000000000000195e+00,4.156968214495964276e+01
2.475000000000000089e+00,3.957326629902627246e+01
2.479999999999999982e+00,3.757677298899898233e+01
2.484999999999999876e+00,3.558020117329533605e+01
2.490000000000000213e+00,3.358354986027507039e+01
2.495000000000000107e+00,3.158681810787629729e+01
2.500000000000000000e+00,2.959000502346998474e+01
2.504999999999999893e+00,2.759310976353981459e+01
2.510000000000000231e+00,2.559613153347845582e+01
2.515000000000000124e+00,2.359906958713645508e+01
2.520000000000000018e+00,2.160192322673492527e+01
2.524999999999999911e+00,1.960469180234167652e+01
2.530000000000000249e+00,1.760737471143465882e+01
2.535000000000000142e+00,1.560997139868368322e+01
2.540000000000000036e+00,1.361248135544110482e+01
2.544999999999999929e+00,1.161490411930526534e+01
2.550000000000000266e+00,9.617239273523864540e+00
2.555000000000000160e+00,7.619486446804785373e+00
2.560000000000000053e+00,5.621645312341115641e+00
2.564999999999999947e+00,3.623715587825699913e+00
2.569999999999999840e+00,1.625697034345193970e+00
2.575000000000000178e+00,-3.724105437800062646e-01
2.580000000000000071e+00,-2.370607299927087297e+00
2.584999999999999964e+00,-4.368893345563719777e+00
2.589999999999999858e+00,-6.367268751062965748e+00
2.595000000000000195e+00,-8.365733546329011006e+00
2.600000000000000089e+00,-1.036428772137924170e+01
2.604999999999999982e+00,-1.236293122726101501e+01
2.609999999999999876e+00,-1.436166397666283956e+01
2.615000000000000213e+00,-1.636048584475838652e+01
2.620000000000000107e+00,-1.835939666981767004e+01
2.625000000000000000e+00,-2.035839625426933708e+01
2.629999999999999893e+00,-2.235748436520998439e+01
2.635000000000000231e+00,-2.435666073564107137e+01
2.640000000000000124e+00,-2.635592506475995833e+01
2.645000000000000018e+00,-2.835527701958972102e+01
2.649999999999999911e+00,-3.035471623508101402e+01
2.655000000000000249e+00,-3.235424231562546993e+01
2.660000000000000142e+00,-3.435385483560867215e+01
2.665000000000000036e+00,-3.635355334064706767e+01
2.669999999999999929e+00,-3.835333734833011476e+01
2.675000000000000266e+00,-4.035320634929712469e+01
2.680000000000000160e+00,-4.235315980828499960e+01
2.685000000000000053e+00,-4.435319716494313980e+01
2.689999999999999947e+00,-4.635331783511401227e+01
2.694999999999999840e+00,-4.835352121167716177e+01
2.700000000000000178e+00,-5.035380666582977938e+01
2.705000000000000071e+00,-5.235417354772698673e+01
2.709999999999999964e+00,-5.435462118809709864e+01
2.714999999999999858e+00,-5.635514889895466695e+01
2.720000000000000195e+00,-5.835575597488104904e+01
2.725000000000000089e+00,-6.035644169415945726e+01
2.729999999999999982e+00,-6.235720531970628144e+01
2.734999999999999876e+00,-6.435804610052628050e+01
2.740000000000000213e+00,-6.635896327258569727e+01
2.745000000000000107e+00,-6.835995606009282710e+01
2.750000000000000000e+00,-7.036102367663306723e+01
2.754999999999999893e+00,-7.236216532642038146e+01
2.760000000000000231e+00,-7.436338020557786876e+01
2.765000000000000124e+00,-7.636466750289446281e+01
2.770000000000000018e+00,-7.836602640148385035e+01
2.774999999999999911e+00,-8.036745608000683205e+01
2.780000000000000249e+00,-8.236895571345712597e+01
2.785000000000000142e+00,-8.437052447487849349e+01
2.790000000000000036e+00,-8.637216153617964665e+01
2.794999999999999929e+00,-8.837386606967675107e+01
2.800000000000000266e+00,-9.037563724911206009e+01
2.805000000000000160e+00,-9.237747425110910626e+01
2.810000000000000053e+00,-9.437937625624954308e+01
2.814999999999999947e+00,-9.638134245023729818e+01
2.819999999999999840e+00,-9.838337202547018023e+01
2.825000000000000178e+00,-1.003854641818547861e+02
2.830000000000000071e+00,-1.023876181285818348e+02
2.834999999999999964e+00,-1.043898330847955549e+02
2.839999999999999858e+00,-1.063921082812817076e+02
2.845000000000000195e+00,-1.083944429614280125e+02
2.850000000000000089e+00,-1.103968363828539623e+02
2.854999999999999982e+00,-1.123992878180220032e+02
2.859999999999999876e+00,-1.144017965560128687e+02
2.865000000000000213e+00,-1.164043619037188364e+02
2.870000000000000107e+00,-1.184069831867168432e+02
2.875000000000000000e+00,-1.204096597508691957e+02
2.879999999999999893e+00,-1.224123909632839968e+02
2.885000000000000231e+00,-1.244151762138285449e+02
2.890000000000000124e+00,-1.264180149158569293e+02
2.895000000000000018e+00,-1.284209065079271568e+02
